station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VPS,2023-12-09 3:16,64.4,62.6,93.88,100,7,0,30.09,1019.6,10,null,FEW,BKN,OVC,null,200,700,1300,null,#NAME?,null,null,null,null,null,null,64.4,KVPS 090316Z AUTO 10007KT 10SM -DZ FEW002 BKN007 OVC013 18/17 A3009 RMK AO2 RAE08DZB16 SLP196 $,null
VPS,2023-12-09 3:45,66.2,62.6,88.18,90,6,0,30.1,1020,10,null,OVC,null,null,null,600,null,null,null,null,null,null,null,null,null,null,66.2,KVPS 090345Z AUTO 09006KT 10SM OVC006 19/17 A3010 RMK AO2 RAE08DZB16E20RAB20E45 SLP200 $,null
VPS,2023-12-09 3:50,66.2,62.6,88.18,110,5,0,30.1,1020,10,null,BKN,OVC,null,null,500,900,null,null,null,null,null,null,null,null,null,66.2,KVPS 090350Z AUTO 11005KT 10SM BKN005 OVC009 19/17 A3010 RMK AO2 RAE08DZB16E20RAB20E45 CIG 005V007 SLP200 $,null
PBI,2023-12-09 3:53,74,64,70.97,100,12,0,30.17,1021.6,10,null,FEW,BKN,BKN,null,3000,6500,20000,null,null,null,null,null,null,null,null,74,KPBI 090353Z 10012KT 10SM FEW030 BKN065 BKN200 23/18 A3017 RMK AO2 SLP216 T02330178,null
MIA,2023-12-09 3:53,74,64,70.97,100,9,0,30.15,1020.8,10,null,FEW,FEW,BKN,null,3000,6500,25000,null,null,null,null,null,null,null,null,74,KMIA 090353Z 10009KT 10SM FEW030 FEW065 BKN250 23/18 A3015 RMK AO2 SLP208 T02330178 $,null
TPA,2023-12-09 3:53,70,59,68.09,120,6,0,30.16,1021.3,10,null,SCT,OVC,null,null,11000,20000,null,null,null,null,null,null,null,null,null,70,KTPA 090353Z 12006KT 10SM SCT110 OVC200 21/15 A3016 RMK AO2 SLP213 T02110150,null
PNS,2023-12-09 3:53,63,59,86.77,90,6,T,30.07,1018.5,10,null,OVC,null,null,null,6000,null,null,null,null,null,null,null,null,null,null,63,KPNS 090353Z 09006KT 10SM OVC060 17/15 A3007 RMK AO2 RAE0259 SLP185 P0000 T01720150,null
MCO,2023-12-09 3:53,64,59,83.78,80,7,0,30.17,1021.5,10,null,FEW,FEW,SCT,BKN,6000,11000,15000,19000,null,null,null,null,null,null,null,64,KMCO 090353Z 08007KT 10SM FEW060 FEW110 SCT150 BKN190 BKN250 18/15 A3017 RMK AO2 SLP215 T01780150,null
RSW,2023-12-09 3:53,67,62,83.97,100,6,0,30.16,1020.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67,KRSW 090353Z 10006KT 10SM CLR 19/17 A3016 RMK AO2 SLP209 T01940167,null
VPS,2023-12-09 3:55,66.4,63.7,91.02,130,7,0.08,30.09,1019.6,10,null,OVC,null,null,null,700,null,null,null,null,null,null,null,null,null,null,66.4,KVPS 090355Z AUTO 13007KT 10SM OVC007 19/18 A3009 RMK AO2 RAE08DZB16E20RAB20E45 CIG 005V007 SLP196 P0008 T01910176 $,null
VPS,2023-12-09 4:35,64.4,62.6,93.88,110,8,0,30.09,1019.6,10,null,SCT,BKN,BKN,BKN,700,1800,2400,3500,null,null,null,null,null,null,null,64.4,KVPS 090435Z AUTO 11008KT 10SM SCT007 BKN018 BKN024 BKN035 OVC065 18/17 A3009 RMK AO2 CIG 007V018 CIG 007 RWY02 CIG 007 RWY30 SLP196 $,null
VPS,2023-12-09 4:45,64.4,62.6,93.88,110,9,0,30.09,1019.6,10,null,FEW,SCT,BKN,BKN,700,1900,2300,3700,null,null,null,null,null,null,null,64.4,KVPS 090445Z AUTO 11009KT 10SM FEW007 SCT019 BKN023 BKN037 OVC070 18/17 A3009 RMK AO2 CIG 018V023 SLP196 $,null
PBI,2023-12-09 4:53,74,64,70.97,90,10,0,30.16,1021.4,10,null,FEW,SCT,BKN,null,3000,3600,17000,null,null,null,null,null,null,null,null,74,KPBI 090453Z 09010KT 10SM FEW030 SCT036 BKN170 23/18 A3016 RMK AO2 SLP214 T02330178 402610172,null
TPA,2023-12-09 4:53,69,59,70.46,100,6,0,30.15,1020.9,10,null,SCT,BKN,null,null,11000,20000,null,null,null,null,null,null,null,null,null,69,KTPA 090453Z 10006KT 10SM SCT110 BKN200 21/15 A3015 RMK AO2 SLP209 T02060150 402500133,null
MIA,2023-12-09 4:53,76,63,64.09,100,10,0,30.14,1020.7,10,null,BKN,BKN,null,null,6500,25000,null,null,null,null,null,null,null,null,null,76,KMIA 090453Z 10010KT 10SM BKN065 BKN250 24/17 A3014 RMK AO2 SLP207 T02440172 402610178 $,null
RSW,2023-12-09 4:53,66,63,90.05,90,7,0,30.13,1019.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66,KRSW 090453Z AUTO 09007KT 10SM CLR 19/17 A3013 RMK AO2 SLP199 T01890172 402560128,null
MCO,2023-12-09 4:53,64,59,83.78,90,4,0,30.18,1021.7,10,null,SCT,BKN,BKN,null,16000,20000,25000,null,null,null,null,null,null,null,null,64,KMCO 090453Z 09004KT 10SM SCT160 BKN200 BKN250 18/15 A3018 RMK AO2 SLP217 T01780150 402440128,null
